,Unnamed: 0,company_name,date_posted,rating,review_title,job_position,job_location,pro_review,con_review,pro_score,con_score,rating_score,weighted_score,work_life_and_flexibility_job_aspect_score,career_development_and_learning_job_aspect_score,compensation_benefits_and_security_job_aspect_score,culture_and_environment_job_aspect_score,management_and_communication_job_aspect_score,diversity_and_inclusion_job_aspect_score,employee_engagement_and_satisfaction_job_aspect_score,operational_efficiency_and_resources_job_aspect_score,innovation_and_strategic_vision_job_aspect_score,global_impact_and_social_responsibility_job_aspect_score,job_position_category
487,0,Accenture,,4.0,Management not helpful,Senior Software Engineer,Singapore,"Colleagues are good and friendly, able to learn new skills","No work life balance, management don't usually speak out for their co workers",0.7269,-0.296,0.5,0.357725,-0.296,,,,-0.296,,,,,,software_engineer
488,0,Accenture,,5.0,Nice Company to start and grow with,Data Engineering Consultant,Singapore,- Nice Growth - Mixed Culture & people - Good Leadership,"- Sometimes Too Much work , Depends on Project",0.8074,0.0,1.0,0.70185,,,,0.8074,0.8074,,,,,,data_scientist_or_analyst
489,0,Accenture,,5.0,Accenture is a good company to start with,Quality Assurance,Singapore,"Employee benefits like transportation, health benefits, safety etc.",there is No Onshore opportunities for the enmployees,0.8591,0.1027,1.0,0.74045,,,0.8591,0.8591,,,,,,,qa_automation_tester
490,0,Accenture,,3.0,Software Engineer,Software Engineer,Singapore,Good stepping stone and a lot of friendly co-workers.,"Slow promotion and long working hours, lacks work/life balance.",0.7269,0.0,0.0,0.181725,,,,,,,,,,,software_engineer
491,0,Accenture,,4.0,Good overall package,Software Engineering Team Lead,Singapore,- Great overall package - Consists of good people to work with,- Work-life balance can be better while working with Accenture,0.7906,0.4404,0.5,0.55775,0.4404,,,,,,,,,,software_engineer
492,0,Accenture,,4.0,Working in Accenture,Software Engineer,Singapore,The people in Accenture are good to work with.,"Management sometimes can get very messy and hectic, depending on the project.",0.4404,-0.4201,0.5,0.255075,,,,,-0.4201,,,,,,software_engineer
493,0,Accenture,,4.0,Overall is okay. Work life balance depends on the project you get.,Software Engineer,Singapore,Nothing much to complain with benefits.,Projects assigned are mostly bad.,0.5733,-0.5423,0.5,0.25775000000000003,,,0.5733,,,,,,,,software_engineer
494,0,Accenture,,3.0,Good,Software Engineer,Singapore,Great learning opportunity in terms of sdlc good practices,Career growth is slow affecting morale,0.8689,0.3818,0.0,0.312675,,0.3818,,,,,0.3818,,,,software_engineer
497,0,Accenture,,4.0,Senior Software Engineer,Senior Software Engineer,Singapore,More opportunities in different projects,Salary not getting an increase,0.4391,-0.2411,0.5,0.2995,,,-0.2411,,,,,,,,software_engineer
498,0,Accenture,,4.0,Company Culture,Software Engineer,Singapore,Great Colleagues and nice exposure for newbie like me.,Working Overtime is very common,0.8555,0.0,0.5,0.46387500000000004,,,,,,,,,,,software_engineer
499,0,Accenture,,4.0,Software Test Engineer,Software Test Engineer,Singapore,Diverse and provides a lot of training,No downside for this company,0.0,-0.4939,0.5,0.126525,,0.0,,,,,,,,,qa_automation_tester
500,0,Accenture,,3.0,Good learning experience,Software Engineer,Singapore,There is flexibility between roles and less politics,Old fashioned ways of hiring and promotions.,0.34,0.0,0.0,0.085,,,,,,,,,,,software_engineer
502,0,Accenture,,4.0,Accenture - good learning environment,Associate Software Engineer,Singapore,Good learning place for fresh graduates,Growth rate is quite slow for technology sector,0.6369,0.3818,0.5,0.504675,,,,,,,,,,,software_engineer
503,0,Accenture,,4.0,Software Engineer,Software Developer,Singapore,Good culture and friendly colleagues,Pay is slightly lower than the average market rate. Over time expected.,0.7269,-0.3197,0.5,0.3518,,,-0.3197,0.7269,,,,,,,software_engineer
504,0,Accenture,,3.0,Software Engineering Analyst,Software Engineer,Singapore,"Good benefits, okay compensation, sometimes exciting scope of work","No work life balance, lots of overtime",0.8625,-0.296,0.0,0.141625,-0.296,,0.8625,,,,,,,,software_engineer
505,0,Accenture,,3.0,Heavy workload depends on project,Applications Developer,Singapore,Good benefits with the company,Heavy workload when there is no one can help,0.6705,0.128,0.0,0.199625,,,0.6705,,,,,,,,software_engineer
506,0,Accenture,,4.0,Nice company. Good people.,Software Engineering Team Lead,Singapore,Good people to work with,Over loaded with work but not enforced to overtime,0.4404,0.0,0.5,0.3601,,,,,,,,,,,software_engineer
507,0,Accenture,,5.0,Great leadership,Quality Assurance Analyst,Singapore,Great leadership and good working environment.,No career development program for employees.,0.7906,-0.296,1.0,0.62365,,,,,0.7906,,,,,,qa_automation_tester
508,0,Accenture,,3.0,Competitive promotions,Software Engineer,Singapore,Employee Benefits Ability to move horizontally,Stressful Not very good management,0.5994,-0.7116,0.0,-0.02804999999999999,,,0.5994,,-0.7116,,,,,,software_engineer
509,0,Accenture,,2.0,Job Experience,Associate Software Developer,Singapore,Exposed alots tech in short time,Work-Life Balance In terms of shifting projects is really difficult,-0.0772,-0.4201,-0.5,-0.374325,-0.4201,,,,,,,,,,software_engineer
510,0,Accenture,,5.0,Great,Cloud Solution Architect,Singapore,Lots of pros like perks.,Long hours and very challenging project - good one.,0.3612,0.6195,1.0,0.745175,,,,,,,,,,,cloud_engineer
511,0,Accenture,,3.0,Good but not great,Software Engineer,Singapore,Good but not great to work,"Low pay, rest should be fine",-0.5409,-0.1779,0.0,-0.17970000000000003,,,-0.1779,,,,,,,,software_engineer
512,0,Accenture,,4.0,-,Senior Software Engineer,Singapore,Good exposure for yourself to learn,Might be hard to find good work life balance,0.4404,0.3612,0.5,0.4504,0.3612,,,,,,,,,,software_engineer
513,0,Accenture,,4.0,Loads of exposure,Software Engineer Analyst,Singapore,Work along side extremely bright and capable individuals,Overselling from business development thats all,0.7233,-0.2023,0.5,0.38025,,,,,,,,,,,software_engineer
514,0,Accenture,,4.0,Good Learning,Applications Developer,Singapore,Good Learning experience for fresh grads,work. a lot of work. but fufilling.,0.6369,0.0,0.5,0.409225,,,,,,,,,,,software_engineer
516,0,Accenture,,4.0,Overall good,Cloud Migration Engineer,Singapore,A lot of avenues for leading,Need to have self-drive to stand out,0.0,0.0,0.5,0.25,,,,,,,,,,,cloud_engineer
518,0,Accenture,,4.0,Good experience working there,Software Engineer,Singapore,Get to experience many different projects,Nothing bad at the moment,0.0,0.431,0.5,0.35775,,,,,,,,,,,software_engineer
519,0,Accenture,,4.0,Good,Associate Software Engineer,Singapore,Nice working environment Many resources that are useful,A lot of miscellaneous activities,0.6908,0.0,0.5,0.42269999999999996,,,,,,,,0.6908,,,software_engineer
520,0,Accenture,,2.0,Worklife Balance,Software Engineering Team Lead,Singapore,Colleagues are a bunch of fun people,Stresses you to the max No worklife balance,0.5106,-0.6369,-0.5,-0.281575,,,,,,,,,,,software_engineer
521,0,Accenture,,5.0,Senior Software Engineer,Senior Software Engineer,Singapore,Good work culture. Good leading,Getting hike is very dificult,0.7003,0.0,1.0,0.675075,,,,0.7003,,,,,,,software_engineer
522,0,Accenture,,3.0,ACN,Software Engineer Analyst,Singapore,Challenging and competitive pace Friendly and helpful co-workers,Low bonuses Quite a bit of overtime,0.8074,0.3612,0.0,0.29215,,,0.3612,,,,,,,,software_engineer
523,0,Accenture,,4.0,ACN,Software Engineering Team Lead,Singapore,appreciates cultural diversity and career opportunities,career growth is dependent on project,0.7096,0.3818,0.5,0.52285,,0.3818,,,,0.7096,,,,,software_engineer
524,0,Accenture,,4.0,smooth sailing somewhat,Software Engineer,Singapore,its alright but not great,work can get quite boring,-0.6048,-0.3804,0.5,0.003699999999999981,,,,,,,,,,,software_engineer
525,0,Accenture,,3.0,Testing,Full Stack Developer,Singapore,Exposure to latest technologies. Friendly colleagues.,No work life balance. No work efficiency.,0.4939,-0.2263,0.0,0.0669,-0.2263,,,,,,,,,,software_engineer
526,0,Accenture,,1.0,I have a very very Bad experience working here,Software Engineering Senior Analyst,Singapore,The only Pros Is Company brand is famous,"Bad company culture Heavy workload Low salary Not a lot benefit High turn over rate, makes working so hard as a team Bosses don’t care about the employees",0.0,-0.6952,-1.0,-0.6738,,,-0.6952,-0.6952,,,,,,,software_engineer
528,0,Accenture,,1.0,Politics Company,Senior Software Engineer,Singapore,No pros... All cons. It's good to be true. Ask those around you before you join.,Politics company...do not join unless you want to stress yourself,0.6908,-0.5248,-1.0,-0.4585,,,,,,,,,,,software_engineer
529,0,Accenture,,1.0,Getting insulted for everything you do,Senior Software Engineer,Singapore,"None whatsoever, the cons outweigh the pros",Getting insulted on a regular basis and demoralizing to work at all,0.0,-0.5106,-1.0,-0.62765,,,,,,,,,,,software_engineer
530,0,Standard Chartered Bank,,5.0,Great place to work,Software Engineer,Singapore,"good medical benefits, great flexi hours",alot of red tape internally,0.8625,0.0,1.0,0.715625,,,0.8625,,,,,,,,software_engineer
531,0,Standard Chartered Bank,,4.0,Good as long as you can keep your position,Full Stack Developer,Singapore,Pretty good leave benefits and can work from home,Pray your position is not replaced by someone oversea,0.8176,0.3182,0.5,0.5339499999999999,0.8176,,0.8176,,,,,,,,software_engineer
532,0,Standard Chartered Bank,,4.0,Great work life balance,Cloud Engineer,Singapore,good work life balance for engineers. Tech stack is new and advanced.,Too political at management level.,0.5994,0.0,0.5,0.39985000000000004,0.5994,,,,0.0,,,,,,cloud_engineer
535,0,Standard Chartered Bank,,4.0,Good place,Software Developer,Singapore,Salary is competitive and benefits are good!,Can we very project focused which will create a lot of pressure on delivering projects.,0.7574,0.4173,0.5,0.543675,,,0.7574,,,,,,,,software_engineer
536,0,Standard Chartered Bank,,4.0,Competitive compensation but slow to change,Senior Software Engineer,Singapore,Competitive compensation Work life balance,Slow to change Frequent change direction with new manager Quite political environment,0.1779,0.0,0.5,0.294475,0.1779,,0.1779,,,,,,,,software_engineer
538,0,Standard Chartered Bank,,4.0,"Good place overall, decent benefits and learning opportunities",Junior Cloud Engineer,Singapore,"Place to learn and grow, if you have vision and skills you can really make a difference, just be focused on the technology and work, don't play the game","Process heavy, multiple layers of redundant management who do not understand the tech stack, and delegate work only",0.3744,0.0,0.5,0.3436,,,,,0.0,,,,,,cloud_engineer
539,0,Standard Chartered Bank,,2.0,Horrible Experience,Devops Engineer,Singapore,"Good benefits, pay was really good, but I ended up taking a better offer with a hedge fund.","Most of the tech team are of the same race. Very poor tech system in place (mostly legacy systems) People who were so-called ""engineers"" spent most of their day doing documentation and on-calls, not very technical after all.",0.8175,-0.5256,-0.5,-0.177025,,,0.8175,,,,,,,,dev_ops_engineer
